"Date Printed: Tuesday, January 21, 2025 6:10:45 PM",,,,,,,,,
"Title: ""Chlamydia | Gonorrhea | 2000 | 2001 | 2002 | 2003 | 2004 | 2005 | 2006 | 2007 | 2008 | 2009 | 2010 | 2011 | 2012 | 2013 | 2014 | 2015 | 2016 | 2017 | 2018 | 2019 | 2020 (COVID-19 Pandemic) | 2021 | 2022 | 2023 | Alabama | Alaska | American Samoa | Arizona | Arkansas | California | Colorado | Connecticut | Delaware | District of Columbia | Florida | Georgia | Guam | Hawaii | Idaho | Illinois | Indiana | Iowa | Kansas | Kentucky | Louisiana | Maine | Maryland | Massachusetts | Michigan | Minnesota | Mississippi | Missouri | Montana | Nebraska | Nevada | New Hampshire | New Jersey | New Mexico | New York | North Carolina | North Dakota | Northern Mariana Islands | Ohio | Oklahoma | Oregon | Palau | Pennsylvania | Puerto Rico | Rhode Island | South Carolina | South Dakota | Tennessee | Texas | U.S. Virgin Islands | Utah | Vermont | Virginia | Washington | West Virginia | Wisconsin | Wyoming | All races/ethnicities | Female | Male | 15-19 | 20-24 | 25-29 | 30-34 | 35-39 | 40-44 | 45-54 | 55-64 | 65+""""",,,,,,,,,
Footnote(s): ,,,,,,,,,
   NA - Not Applicable.,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
Indicator,Year,Geography,FIPS,Age Group,Race/Ethnicity,Sex,Cases,Rate per 100000,Population
Chlamydia,2000,Kentucky,21,30-34,All races/ethnicities,Male,117,81.5,"143,480"
Chlamydia,2000,Kentucky,21,25-29,All races/ethnicities,Male,248,176.1,"140,794"
Chlamydia,2000,Kentucky,21,20-24,All races/ethnicities,Male,616,425.3,"144,841"
Chlamydia,2000,Kentucky,21,15-19,All races/ethnicities,Male,410,276.2,"148,468"
Gonorrhea,2000,Kentucky,21,65+,All races/ethnicities,Female,9,3,"301,061"
Gonorrhea,2000,Kentucky,21,55-64,All races/ethnicities,Female,0,0,"194,447"
Gonorrhea,2000,Kentucky,21,45-54,All races/ethnicities,Female,8,2.8,"285,258"
Gonorrhea,2000,Kentucky,21,40-44,All races/ethnicities,Female,38,23.3,"162,918"
Gonorrhea,2000,Kentucky,21,35-39,All races/ethnicities,Female,56,34.6,"161,935"
Gonorrhea,2000,Kentucky,21,30-34,All races/ethnicities,Female,92,64.1,"143,424"
Gonorrhea,2000,Kentucky,21,25-29,All races/ethnicities,Female,207,149.6,"138,327"
Gonorrhea,2000,Kentucky,21,20-24,All races/ethnicities,Female,569,405.5,"140,306"
Gonorrhea,2000,Kentucky,21,15-19,All races/ethnicities,Female,687,486.2,"141,303"
Gonorrhea,2000,Kentucky,21,65+,All races/ethnicities,Male,13,6.4,"204,418"
Gonorrhea,2000,Kentucky,21,55-64,All races/ethnicities,Male,11,6.1,"180,263"
Gonorrhea,2000,Kentucky,21,45-54,All races/ethnicities,Male,75,27.2,"276,109"
Gonorrhea,2000,Kentucky,21,40-44,All races/ethnicities,Male,79,49.8,"158,563"
Gonorrhea,2000,Kentucky,21,35-39,All races/ethnicities,Male,127,80,"158,757"
Gonorrhea,2000,Kentucky,21,30-34,All races/ethnicities,Male,178,124.1,"143,480"
Gonorrhea,2000,Kentucky,21,25-29,All races/ethnicities,Male,325,230.8,"140,794"
Gonorrhea,2000,Kentucky,21,20-24,All races/ethnicities,Male,576,397.7,"144,841"
Gonorrhea,2000,Kentucky,21,15-19,All races/ethnicities,Male,360,242.5,"148,468"
Chlamydia,2000,Louisiana,22,65+,All races/ethnicities,Female,7,2.3,"308,824"
Chlamydia,2000,Louisiana,22,55-64,All races/ethnicities,Female,10,5,"200,149"
Chlamydia,2000,Louisiana,22,45-54,All races/ethnicities,Female,51,16.8,"302,853"
Chlamydia,2000,Louisiana,22,40-44,All races/ethnicities,Female,69,38.7,"178,197"
Chlamydia,2000,Louisiana,22,35-39,All races/ethnicities,Female,227,129.3,"175,578"
Chlamydia,2000,Louisiana,22,30-34,All races/ethnicities,Female,456,294.1,"155,074"
Chlamydia,2000,Louisiana,22,25-29,All races/ethnicities,Female,"1,478",988.3,"149,549"
Chlamydia,2000,Louisiana,22,20-24,All races/ethnicities,Female,"4,849",2930.4,"165,471"
Chlamydia,2000,Louisiana,22,15-19,All races/ethnicities,Female,"6,330",3487.3,"181,514"
Chlamydia,2000,Louisiana,22,65+,All races/ethnicities,Male,9,4.3,"208,651"
Chlamydia,2000,Louisiana,22,55-64,All races/ethnicities,Male,9,5,"180,052"
Chlamydia,2000,Louisiana,22,45-54,All races/ethnicities,Male,43,15,"286,943"
Chlamydia,2000,Louisiana,22,40-44,All races/ethnicities,Male,51,29.8,"170,878"
Chlamydia,2000,Louisiana,22,35-39,All races/ethnicities,Male,92,55.5,"165,709"
Chlamydia,2000,Louisiana,22,30-34,All races/ethnicities,Male,220,147.6,"149,060"
Chlamydia,2000,Louisiana,22,25-29,All races/ethnicities,Male,550,381.3,"144,251"
Chlamydia,2000,Louisiana,22,20-24,All races/ethnicities,Male,"1,469",904.8,"162,363"
Chlamydia,2000,Louisiana,22,15-19,All races/ethnicities,Male,"1,216",658.4,"184,688"
Gonorrhea,2000,Louisiana,22,65+,All races/ethnicities,Female,4,1.3,"308,824"
Gonorrhea,2000,Louisiana,22,55-64,All races/ethnicities,Female,7,3.5,"200,149"
Gonorrhea,2000,Louisiana,22,45-54,All races/ethnicities,Female,27,8.9,"302,853"
Gonorrhea,2000,Louisiana,22,40-44,All races/ethnicities,Female,78,43.8,"178,197"
Gonorrhea,2000,Louisiana,22,35-39,All races/ethnicities,Female,176,100.2,"175,578"
Gonorrhea,2000,Louisiana,22,30-34,All races/ethnicities,Female,303,195.4,"155,074"
Gonorrhea,2000,Louisiana,22,25-29,All races/ethnicities,Female,716,478.8,"149,549"
Gonorrhea,2000,Louisiana,22,20-24,All races/ethnicities,Female,"2,180",1317.5,"165,471"
Gonorrhea,2000,Louisiana,22,15-19,All races/ethnicities,Female,"2,654",1462.1,"181,514"
Gonorrhea,2000,Louisiana,22,65+,All races/ethnicities,Male,13,6.2,"208,651"
Gonorrhea,2000,Louisiana,22,55-64,All races/ethnicities,Male,49,27.2,"180,052"
Gonorrhea,2000,Louisiana,22,45-54,All races/ethnicities,Male,239,83.3,"286,943"
Gonorrhea,2000,Louisiana,22,40-44,All races/ethnicities,Male,275,160.9,"170,878"
Gonorrhea,2000,Louisiana,22,35-39,All races/ethnicities,Male,361,217.9,"165,709"
Gonorrhea,2000,Louisiana,22,30-34,All races/ethnicities,Male,531,356.2,"149,060"
Gonorrhea,2000,Louisiana,22,25-29,All races/ethnicities,Male,"1,143",792.4,"144,251"
Gonorrhea,2000,Louisiana,22,20-24,All races/ethnicities,Male,"2,413",1486.2,"162,363"
Gonorrhea,2000,Louisiana,22,15-19,All races/ethnicities,Male,"1,613",873.4,"184,688"
Chlamydia,2000,Maine,23,65+,All races/ethnicities,Female,0,0,"107,542"
Chlamydia,2000,Maine,23,55-64,All races/ethnicities,Female,1,1.6,"63,229"
Chlamydia,2000,Maine,23,45-54,All races/ethnicities,Female,6,6.2,"97,530"
Chlamydia,2000,Maine,23,40-44,All races/ethnicities,Female,12,21.5,"55,723"
Chlamydia,2000,Maine,23,35-39,All races/ethnicities,Female,24,45.2,"53,102"
Chlamydia,2000,Maine,23,30-34,All races/ethnicities,Female,41,93.9,"43,684"
Chlamydia,2000,Maine,23,25-29,All races/ethnicities,Female,115,317,"36,273"
Chlamydia,2000,Maine,23,20-24,All races/ethnicities,Female,412,1176.6,"35,015"
Chlamydia,2000,Maine,23,15-19,All races/ethnicities,Female,501,1145.1,"43,750"
Chlamydia,2000,Maine,23,65+,All races/ethnicities,Male,0,0,"76,221"
Chlamydia,2000,Maine,23,55-64,All races/ethnicities,Male,1,1.6,"60,626"
Chlamydia,2000,Maine,23,45-54,All races/ethnicities,Male,8,8.3,"96,520"
Chlamydia,2000,Maine,23,40-44,All races/ethnicities,Male,11,20.6,"53,321"
Chlamydia,2000,Maine,23,35-39,All races/ethnicities,Male,10,19.8,"50,583"
Chlamydia,2000,Maine,23,30-34,All races/ethnicities,Male,23,54.9,"41,893"
Chlamydia,2000,Maine,23,25-29,All races/ethnicities,Male,48,136.9,"35,067"
Chlamydia,2000,Maine,23,20-24,All races/ethnicities,Male,126,358,"35,194"
Chlamydia,2000,Maine,23,15-19,All races/ethnicities,Male,98,212.9,"46,028"
Gonorrhea,2000,Maine,23,65+,All races/ethnicities,Female,0,0,"107,542"
Gonorrhea,2000,Maine,23,55-64,All races/ethnicities,Female,0,0,"63,229"
Gonorrhea,2000,Maine,23,45-54,All races/ethnicities,Female,0,0,"97,530"
Gonorrhea,2000,Maine,23,40-44,All races/ethnicities,Female,0,0,"55,723"
Gonorrhea,2000,Maine,23,35-39,All races/ethnicities,Female,1,1.9,"53,102"
Gonorrhea,2000,Maine,23,30-34,All races/ethnicities,Female,1,2.3,"43,684"
Gonorrhea,2000,Maine,23,25-29,All races/ethnicities,Female,6,16.5,"36,273"
Gonorrhea,2000,Maine,23,20-24,All races/ethnicities,Female,12,34.3,"35,015"
Gonorrhea,2000,Maine,23,15-19,All races/ethnicities,Female,9,20.6,"43,750"
Gonorrhea,2000,Maine,23,65+,All races/ethnicities,Male,0,0,"76,221"
Gonorrhea,2000,Maine,23,55-64,All races/ethnicities,Male,3,4.9,"60,626"
Gonorrhea,2000,Maine,23,45-54,All races/ethnicities,Male,4,4.1,"96,520"
Gonorrhea,2000,Maine,23,40-44,All races/ethnicities,Male,6,11.3,"53,321"
Gonorrhea,2000,Maine,23,35-39,All races/ethnicities,Male,9,17.8,"50,583"
Gonorrhea,2000,Maine,23,30-34,All races/ethnicities,Male,11,26.3,"41,893"
Gonorrhea,2000,Maine,23,25-29,All races/ethnicities,Male,6,17.1,"35,067"
Gonorrhea,2000,Maine,23,20-24,All races/ethnicities,Male,13,36.9,"35,194"
Gonorrhea,2000,Maine,23,15-19,All races/ethnicities,Male,8,17.4,"46,028"
Chlamydia,2000,Maryland,24,65+,All races/ethnicities,Female,10,2.8,"356,026"
Chlamydia,2000,Maryland,24,55-64,All races/ethnicities,Female,9,3.7,"246,464"
Chlamydia,2000,Maryland,24,45-54,All races/ethnicities,Female,55,13.9,"396,294"
Chlamydia,2000,Maryland,24,40-44,All races/ethnicities,Female,126,53.9,"233,581"
Chlamydia,2000,Maryland,24,35-39,All races/ethnicities,Female,289,121,"238,924"
Chlamydia,2000,Maryland,24,30-34,All races/ethnicities,Female,542,258.9,"209,320"
Chlamydia,2000,Maryland,24,25-29,All races/ethnicities,Female,"1,348",768.3,"175,448"
Chlamydia,2000,Maryland,24,20-24,All races/ethnicities,Female,"3,750",2357.6,"159,062"
Chlamydia,2000,Maryland,24,15-19,All races/ethnicities,Female,"5,411",3099,"174,607"
Chlamydia,2000,Maryland,24,65+,All races/ethnicities,Male,7,2.9,"245,495"
Chlamydia,2000,Maryland,24,55-64,All races/ethnicities,Male,7,3.1,"226,611"
Chlamydia,2000,Maryland,24,45-54,All races/ethnicities,Male,38,10.4,"365,232"
Chlamydia,2000,Maryland,24,40-44,All races/ethnicities,Male,73,33.3,"219,277"
Chlamydia,2000,Maryland,24,35-39,All races/ethnicities,Male,126,56.1,"224,612"
Chlamydia,2000,Maryland,24,30-34,All races/ethnicities,Male,187,95.3,"196,302"
Chlamydia,2000,Maryland,24,25-29,All races/ethnicities,Male,343,206.9,"165,747"
Chlamydia,2000,Maryland,24,20-24,All races/ethnicities,Male,776,490.3,"158,274"
Chlamydia,2000,Maryland,24,15-19,All races/ethnicities,Male,762,417.7,"182,425"
Gonorrhea,2000,Maryland,24,65+,All races/ethnicities,Female,4,1.1,"356,026"
Gonorrhea,2000,Maryland,24,55-64,All races/ethnicities,Female,6,2.4,"246,464"
Gonorrhea,2000,Maryland,24,45-54,All races/ethnicities,Female,49,12.4,"396,294"
Gonorrhea,2000,Maryland,24,40-44,All races/ethnicities,Female,71,30.4,"233,581"
Gonorrhea,2000,Maryland,24,35-39,All races/ethnicities,Female,178,74.5,"238,924"
Gonorrhea,2000,Maryland,24,30-34,All races/ethnicities,Female,289,138.1,"209,320"
Gonorrhea,2000,Maryland,24,25-29,All races/ethnicities,Female,525,299.2,"175,448"
Gonorrhea,2000,Maryland,24,20-24,All races/ethnicities,Female,"1,305",820.4,"159,062"
Gonorrhea,2000,Maryland,24,15-19,All races/ethnicities,Female,"1,917",1097.9,"174,607"
Gonorrhea,2000,Maryland,24,65+,All races/ethnicities,Male,18,7.3,"245,495"
Gonorrhea,2000,Maryland,24,55-64,All races/ethnicities,Male,70,30.9,"226,611"
Gonorrhea,2000,Maryland,24,45-54,All races/ethnicities,Male,226,61.9,"365,232"
Gonorrhea,2000,Maryland,24,40-44,All races/ethnicities,Male,269,122.7,"219,277"
Gonorrhea,2000,Maryland,24,35-39,All races/ethnicities,Male,466,207.5,"224,612"
Gonorrhea,2000,Maryland,24,30-34,All races/ethnicities,Male,575,292.9,"196,302"
Gonorrhea,2000,Maryland,24,25-29,All races/ethnicities,Male,860,518.9,"165,747"
Gonorrhea,2000,Maryland,24,20-24,All races/ethnicities,Male,"1,571",992.6,"158,274"
Gonorrhea,2000,Maryland,24,15-19,All races/ethnicities,Male,"1,077",590.4,"182,425"
Chlamydia,2000,Massachusetts,25,65+,All races/ethnicities,Female,10,1.9,"518,829"
Chlamydia,2000,Massachusetts,25,55-64,All races/ethnicities,Female,8,2.8,"287,650"
Chlamydia,2000,Massachusetts,25,45-54,All races/ethnicities,Female,47,10.4,"452,778"
Chlamydia,2000,Massachusetts,25,40-44,All races/ethnicities,Female,87,32.5,"267,329"
Chlamydia,2000,Massachusetts,25,35-39,All races/ethnicities,Female,196,71.8,"273,128"
Chlamydia,2000,Massachusetts,25,30-34,All races/ethnicities,Female,453,180.8,"250,496"
Chlamydia,2000,Massachusetts,25,25-29,All races/ethnicities,Female,"1,118",509.7,"219,324"
Chlamydia,2000,Massachusetts,25,20-24,All races/ethnicities,Female,"2,895",1398.2,"207,056"
Chlamydia,2000,Massachusetts,25,15-19,All races/ethnicities,Female,"2,762",1343,"205,665"
Chlamydia,2000,Massachusetts,25,65+,All races/ethnicities,Male,1,0.3,"342,167"
Chlamydia,2000,Massachusetts,25,55-64,All races/ethnicities,Male,8,3.1,"261,976"
Chlamydia,2000,Massachusetts,25,45-54,All races/ethnicities,Male,36,8.4,"427,725"
Chlamydia,2000,Massachusetts,25,40-44,All races/ethnicities,Male,67,26.1,"256,492"
Chlamydia,2000,Massachusetts,25,35-39,All races/ethnicities,Male,147,55.3,"265,682"
Chlamydia,2000,Massachusetts,25,30-34,All races/ethnicities,Male,269,110.9,"242,535"
Chlamydia,2000,Massachusetts,25,25-29,All races/ethnicities,Male,513,241.7,"212,228"
Chlamydia,2000,Massachusetts,25,20-24,All races/ethnicities,Male,818,408.5,"200,266"
Chlamydia,2000,Massachusetts,25,15-19,All races/ethnicities,Male,417,197.3,"211,325"
Gonorrhea,2000,Massachusetts,25,65+,All races/ethnicities,Female,0,0,"518,829"
Gonorrhea,2000,Massachusetts,25,55-64,All races/ethnicities,Female,1,0.3,"287,650"
Gonorrhea,2000,Massachusetts,25,45-54,All races/ethnicities,Female,12,2.7,"452,778"
Gonorrhea,2000,Massachusetts,25,40-44,All races/ethnicities,Female,13,4.9,"267,329"
Gonorrhea,2000,Massachusetts,25,35-39,All races/ethnicities,Female,42,15.4,"273,128"
Gonorrhea,2000,Massachusetts,25,30-34,All races/ethnicities,Female,98,39.1,"250,496"
Gonorrhea,2000,Massachusetts,25,25-29,All races/ethnicities,Female,211,96.2,"219,324"
Gonorrhea,2000,Massachusetts,25,20-24,All races/ethnicities,Female,504,243.4,"207,056"
Gonorrhea,2000,Massachusetts,25,15-19,All races/ethnicities,Female,513,249.4,"205,665"
Gonorrhea,2000,Massachusetts,25,65+,All races/ethnicities,Male,4,1.2,"342,167"
Gonorrhea,2000,Massachusetts,25,55-64,All races/ethnicities,Male,9,3.4,"261,976"
Gonorrhea,2000,Massachusetts,25,45-54,All races/ethnicities,Male,75,17.5,"427,725"
Gonorrhea,2000,Massachusetts,25,40-44,All races/ethnicities,Male,99,38.6,"256,492"
Gonorrhea,2000,Massachusetts,25,35-39,All races/ethnicities,Male,173,65.1,"265,682"
Gonorrhea,2000,Massachusetts,25,30-34,All races/ethnicities,Male,234,96.5,"242,535"
Gonorrhea,2000,Massachusetts,25,25-29,All races/ethnicities,Male,266,125.3,"212,228"
Gonorrhea,2000,Massachusetts,25,20-24,All races/ethnicities,Male,344,171.8,"200,266"
Gonorrhea,2000,Massachusetts,25,15-19,All races/ethnicities,Male,135,63.9,"211,325"
Chlamydia,2000,Michigan,26,65+,All races/ethnicities,Female,17,2.4,"718,956"
Chlamydia,2000,Michigan,26,55-64,All races/ethnicities,Female,24,5.4,"446,552"
Chlamydia,2000,Michigan,26,45-54,All races/ethnicities,Female,93,13.3,"697,844"
Chlamydia,2000,Michigan,26,40-44,All races/ethnicities,Female,148,36.1,"410,451"
Chlamydia,2000,Michigan,26,35-39,All races/ethnicities,Female,348,88.3,"393,951"
Chlamydia,2000,Michigan,26,30-34,All races/ethnicities,Female,949,269,"352,793"
Chlamydia,2000,Michigan,26,25-29,All races/ethnicities,Female,"2,541",782.8,"324,587"
Chlamydia,2000,Michigan,26,20-24,All races/ethnicities,Female,"7,139",2218.7,"321,766"
Chlamydia,2000,Michigan,26,15-19,All races/ethnicities,Female,"8,627",2452.7,"351,736"
Chlamydia,2000,Michigan,26,65+,All races/ethnicities,Male,12,2.4,"502,312"
Chlamydia,2000,Michigan,26,55-64,All races/ethnicities,Male,15,3.6,"421,073"
Chlamydia,2000,Michigan,26,45-54,All races/ethnicities,Male,90,13.2,"680,467"
Chlamydia,2000,Michigan,26,40-44,All races/ethnicities,Male,125,31.1,"402,302"
Chlamydia,2000,Michigan,26,35-39,All races/ethnicities,Male,275,70.5,"390,225"
Chlamydia,2000,Michigan,26,30-34,All races/ethnicities,Male,514,145,"354,474"
Chlamydia,2000,Michigan,26,25-29,All races/ethnicities,Male,"1,020",313.2,"325,646"
Chlamydia,2000,Michigan,26,20-24,All races/ethnicities,Male,"1,931",590.4,"327,075"
Chlamydia,2000,Michigan,26,15-19,All races/ethnicities,Male,"1,208",326.3,"370,175"
Gonorrhea,2000,Michigan,26,65+,All races/ethnicities,Female,7,1,"718,956"
Gonorrhea,2000,Michigan,26,55-64,All races/ethnicities,Female,12,2.7,"446,552"
Gonorrhea,2000,Michigan,26,45-54,All races/ethnicities,Female,88,12.6,"697,844"
Gonorrhea,2000,Michigan,26,40-44,All races/ethnicities,Female,155,37.8,"410,451"
Gonorrhea,2000,Michigan,26,35-39,All races/ethnicities,Female,326,82.8,"393,951"
Gonorrhea,2000,Michigan,26,30-34,All races/ethnicities,Female,634,179.7,"352,793"
Gonorrhea,2000,Michigan,26,25-29,All races/ethnicities,Female,"1,393",429.2,"324,587"
Gonorrhea,2000,Michigan,26,20-24,All races/ethnicities,Female,"2,887",897.2,"321,766"
Gonorrhea,2000,Michigan,26,15-19,All races/ethnicities,Female,"3,235",919.7,"351,736"
Gonorrhea,2000,Michigan,26,65+,All races/ethnicities,Male,40,8,"502,312"
Gonorrhea,2000,Michigan,26,55-64,All races/ethnicities,Male,101,24,"421,073"
Gonorrhea,2000,Michigan,26,45-54,All races/ethnicities,Male,443,65.1,"680,467"
Gonorrhea,2000,Michigan,26,40-44,All races/ethnicities,Male,489,121.6,"402,302"
Gonorrhea,2000,Michigan,26,35-39,All races/ethnicities,Male,697,178.6,"390,225"
Gonorrhea,2000,Michigan,26,30-34,All races/ethnicities,Male,"1,099",310,"354,474"
Gonorrhea,2000,Michigan,26,25-29,All races/ethnicities,Male,"1,823",559.8,"325,646"
Gonorrhea,2000,Michigan,26,20-24,All races/ethnicities,Male,"2,635",805.6,"327,075"
Gonorrhea,2000,Michigan,26,15-19,All races/ethnicities,Male,"1,473",397.9,"370,175"
Chlamydia,2000,Minnesota,27,65+,All races/ethnicities,Female,3,0.9,"347,825"
Chlamydia,2000,Minnesota,27,55-64,All races/ethnicities,Female,1,0.5,"207,373"
Chlamydia,2000,Minnesota,27,45-54,All races/ethnicities,Female,28,8.4,"334,014"
Chlamydia,2000,Minnesota,27,40-44,All races/ethnicities,Female,53,25.9,"205,027"
Chlamydia,2000,Minnesota,27,35-39,All races/ethnicities,Female,127,62.3,"203,911"
Chlamydia,2000,Minnesota,27,30-34,All races/ethnicities,Female,309,176.6,"175,002"
Chlamydia,2000,Minnesota,27,25-29,All races/ethnicities,Female,753,480.2,"156,808"
Chlamydia,2000,Minnesota,27,20-24,All races/ethnicities,Female,"2,145",1341.5,"159,894"
Chlamydia,2000,Minnesota,27,15-19,All races/ethnicities,Female,"2,299",1253.3,"183,442"
Chlamydia,2000,Minnesota,27,65+,All races/ethnicities,Male,0,0,"247,520"
Chlamydia,2000,Minnesota,27,55-64,All races/ethnicities,Male,5,2.5,"200,281"
Chlamydia,2000,Minnesota,27,45-54,All races/ethnicities,Male,45,13.3,"337,502"
Chlamydia,2000,Minnesota,27,40-44,All races/ethnicities,Male,64,30.8,"208,023"
Chlamydia,2000,Minnesota,27,35-39,All races/ethnicities,Male,134,64.6,"207,457"
Chlamydia,2000,Minnesota,27,30-34,All races/ethnicities,Male,245,137.1,"178,754"
Chlamydia,2000,Minnesota,27,25-29,All races/ethnicities,Male,477,295.7,"161,316"
Chlamydia,2000,Minnesota,27,20-24,All races/ethnicities,Male,799,482.8,"165,477"
Chlamydia,2000,Minnesota,27,15-19,All races/ethnicities,Male,463,240.4,"192,579"
Gonorrhea,2000,Minnesota,27,65+,All races/ethnicities,Female,1,0.3,"347,825"
Gonorrhea,2000,Minnesota,27,55-64,All races/ethnicities,Female,3,1.4,"207,373"
Gonorrhea,2000,Minnesota,27,45-54,All races/ethnicities,Female,20,6,"334,014"
Gonorrhea,2000,Minnesota,27,40-44,All races/ethnicities,Female,32,15.6,"205,027"
Gonorrhea,2000,Minnesota,27,35-39,All races/ethnicities,Female,68,33.3,"203,911"
Gonorrhea,2000,Minnesota,27,30-34,All races/ethnicities,Female,106,60.6,"175,002"
Gonorrhea,2000,Minnesota,27,25-29,All races/ethnicities,Female,246,156.9,"156,808"
Gonorrhea,2000,Minnesota,27,20-24,All races/ethnicities,Female,526,329,"159,894"
Gonorrhea,2000,Minnesota,27,15-19,All races/ethnicities,Female,636,346.7,"183,442"
Gonorrhea,2000,Minnesota,27,65+,All races/ethnicities,Male,1,0.4,"247,520"
Gonorrhea,2000,Minnesota,27,55-64,All races/ethnicities,Male,17,8.5,"200,281"
Gonorrhea,2000,Minnesota,27,45-54,All races/ethnicities,Male,67,19.9,"337,502"
Gonorrhea,2000,Minnesota,27,40-44,All races/ethnicities,Male,81,38.9,"208,023"
Gonorrhea,2000,Minnesota,27,35-39,All races/ethnicities,Male,142,68.4,"207,457"
Gonorrhea,2000,Minnesota,27,30-34,All races/ethnicities,Male,216,120.8,"178,754"
Gonorrhea,2000,Minnesota,27,25-29,All races/ethnicities,Male,285,176.7,"161,316"
Gonorrhea,2000,Minnesota,27,20-24,All races/ethnicities,Male,425,256.8,"165,477"
Gonorrhea,2000,Minnesota,27,15-19,All races/ethnicities,Male,238,123.6,"192,579"
Chlamydia,2000,Mississippi,28,65+,All races/ethnicities,Female,19,9.1,"207,848"
Chlamydia,2000,Mississippi,28,55-64,All races/ethnicities,Female,20,15.4,"129,769"
Chlamydia,2000,Mississippi,28,45-54,All races/ethnicities,Female,86,45.9,"187,371"
Chlamydia,2000,Mississippi,28,40-44,All races/ethnicities,Female,95,86.4,"109,899"
Chlamydia,2000,Mississippi,28,35-39,All races/ethnicities,Female,187,171.9,"108,795"
Chlamydia,2000,Mississippi,28,30-34,All races/ethnicities,Female,382,394.7,"96,784"
Chlamydia,2000,Mississippi,28,25-29,All races/ethnicities,Female,"1,211",1238,"97,821"
Chlamydia,2000,Mississippi,28,20-24,All races/ethnicities,Female,"4,079",3812.5,"106,990"
Chlamydia,2000,Mississippi,28,15-19,All races/ethnicities,Female,"4,406",3849.1,"114,469"
Chlamydia,2000,Mississippi,28,65+,All races/ethnicities,Male,3,2.2,"136,152"
Chlamydia,2000,Mississippi,28,55-64,All races/ethnicities,Male,12,10.2,"117,150"
Chlamydia,2000,Mississippi,28,45-54,All races/ethnicities,Male,24,13.5,"177,364"
Chlamydia,2000,Mississippi,28,40-44,All races/ethnicities,Male,41,39.5,"103,711"
Chlamydia,2000,Mississippi,28,35-39,All races/ethnicities,Male,64,62.3,"102,676"
Chlamydia,2000,Mississippi,28,30-34,All races/ethnicities,Male,98,106.2,"92,296"
Chlamydia,2000,Mississippi,28,25-29,All races/ethnicities,Male,257,275.2,"93,397"
Chlamydia,2000,Mississippi,28,20-24,All races/ethnicities,Male,596,552.1,"107,942"
Chlamydia,2000,Mississippi,28,15-19,All races/ethnicities,Male,473,397.8,"118,908"
Gonorrhea,2000,Mississippi,28,65+,All races/ethnicities,Female,12,5.8,"207,848"
Gonorrhea,2000,Mississippi,28,55-64,All races/ethnicities,Female,11,8.5,"129,769"
Gonorrhea,2000,Mississippi,28,45-54,All races/ethnicities,Female,49,26.2,"187,371"
Gonorrhea,2000,Mississippi,28,40-44,All races/ethnicities,Female,63,57.3,"109,899"
Gonorrhea,2000,Mississippi,28,35-39,All races/ethnicities,Female,170,156.3,"108,795"
Gonorrhea,2000,Mississippi,28,30-34,All races/ethnicities,Female,272,281,"96,784"
Gonorrhea,2000,Mississippi,28,25-29,All races/ethnicities,Female,599,612.3,"97,821"
Gonorrhea,2000,Mississippi,28,20-24,All races/ethnicities,Female,"1,916",1790.8,"106,990"
Gonorrhea,2000,Mississippi,28,15-19,All races/ethnicities,Female,"2,225",1943.8,"114,469"
Gonorrhea,2000,Mississippi,28,65+,All races/ethnicities,Male,18,13.2,"136,152"
Gonorrhea,2000,Mississippi,28,55-64,All races/ethnicities,Male,26,22.2,"117,150"
Gonorrhea,2000,Mississippi,28,45-54,All races/ethnicities,Male,113,63.7,"177,364"
Gonorrhea,2000,Mississippi,28,40-44,All races/ethnicities,Male,114,109.9,"103,711"
Gonorrhea,2000,Mississippi,28,35-39,All races/ethnicities,Male,216,210.4,"102,676"
Gonorrhea,2000,Mississippi,28,30-34,All races/ethnicities,Male,285,308.8,"92,296"
Gonorrhea,2000,Mississippi,28,25-29,All races/ethnicities,Male,602,644.6,"93,397"
Gonorrhea,2000,Mississippi,28,20-24,All races/ethnicities,Male,"1,266",1172.9,"107,942"
Gonorrhea,2000,Mississippi,28,15-19,All races/ethnicities,Male,853,717.4,"118,908"
Chlamydia,2000,Missouri,29,65+,All races/ethnicities,Female,32,7.1,"448,086"
Chlamydia,2000,Missouri,29,55-64,All races/ethnicities,Female,12,4.5,"265,524"
Chlamydia,2000,Missouri,29,45-54,All races/ethnicities,Female,39,10.2,"383,150"
Chlamydia,2000,Missouri,29,40-44,All races/ethnicities,Female,64,28.4,"225,440"
Chlamydia,2000,Missouri,29,35-39,All races/ethnicities,Female,144,64.7,"222,408"
Chlamydia,2000,Missouri,29,30-34,All races/ethnicities,Female,389,205.9,"188,907"
Chlamydia,2000,Missouri,29,25-29,All races/ethnicities,Female,"1,156",639.8,"180,691"
Chlamydia,2000,Missouri,29,20-24,All races/ethnicities,Female,"4,025",2161.1,"186,246"
Chlamydia,2000,Missouri,29,15-19,All races/ethnicities,Female,"5,256",2592,"202,777"
Chlamydia,2000,Missouri,29,65+,All races/ethnicities,Male,24,7.8,"307,664"
Chlamydia,2000,Missouri,29,55-64,All races/ethnicities,Male,8,3.3,"244,759"
Chlamydia,2000,Missouri,29,45-54,All races/ethnicities,Male,29,7.9,"365,456"
Chlamydia,2000,Missouri,29,40-44,All races/ethnicities,Male,42,19.1,"220,184"
