"Date Printed: Friday, January 14, 2022 2:53:39 PM"
Title: Congenital Syphilis | 2000 | 2001 | 2002 | 2003 | 2004 | 2005 | 2006 | 2007 | 2008 | 2009 | 2010 | 2011 | 2012 | 2013 | 2014 | 2015 | 2016 | 2017 | 2018 | 2019 | Alabama | Alaska | American Samoa | Arizona | Arkansas | California | Colorado | Connecticut | Delaware | District of Columbia | Florida | Georgia | Guam | Hawaii | Idaho | Illinois | Indiana | Iowa | Kansas | Kentucky | Louisiana | Maine | Maryland | Massachusetts | Michigan | Minnesota | Mississippi | Missouri | Montana | Nebraska | Nevada | New Hampshire | New Jersey | New Mexico | New York | North Carolina | North Dakota | Northern Mariana Islands | Ohio | Oklahoma | Oregon | Pennsylvania | Puerto Rico | Rhode Island | South Carolina | South Dakota | Tennessee | Texas | U.S. Virgin Islands | Utah | Vermont | Virginia | Washington | West Virginia | Wisconsin | Wyoming | All races/ethnicities | Both sexes | All age groups

NA - Not applicable


Indicator,Year,Geography,FIPS,Age Group,Race/Ethnicity,Sex,Cases,Rate per 100000,Population
"Congenital Syphilis","2000","Oklahoma","40","All age groups","All races/ethnicities","Both sexes","1","2.0","NA"
"Congenital Syphilis","2019","Oregon","41","All age groups","All races/ethnicities","Both sexes","18","43.0","NA"
"Congenital Syphilis","2018","Oregon","41","All age groups","All races/ethnicities","Both sexes","20","47.4","NA"
"Congenital Syphilis","2017","Oregon","41","All age groups","All races/ethnicities","Both sexes","8","18.3","NA"
"Congenital Syphilis","2016","Oregon","41","All age groups","All races/ethnicities","Both sexes","6","13.2","NA"
"Congenital Syphilis","2015","Oregon","41","All age groups","All races/ethnicities","Both sexes","6","13.1","NA"
"Congenital Syphilis","2014","Oregon","41","All age groups","All races/ethnicities","Both sexes","2","4.4","NA"
"Congenital Syphilis","2013","Oregon","41","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2012","Oregon","41","All age groups","All races/ethnicities","Both sexes","1","2.2","NA"
"Congenital Syphilis","2011","Oregon","41","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2010","Oregon","41","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2009","Oregon","41","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2008","Oregon","41","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2007","Oregon","41","All age groups","All races/ethnicities","Both sexes","2","4.1","NA"
"Congenital Syphilis","2006","Oregon","41","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2005","Oregon","41","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2004","Oregon","41","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2003","Oregon","41","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2002","Oregon","41","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2001","Oregon","41","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2000","Oregon","41","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2019","Pennsylvania","42","All age groups","All races/ethnicities","Both sexes","13","9.7","NA"
"Congenital Syphilis","2018","Pennsylvania","42","All age groups","All races/ethnicities","Both sexes","9","6.6","NA"
"Congenital Syphilis","2017","Pennsylvania","42","All age groups","All races/ethnicities","Both sexes","7","5.1","NA"
"Congenital Syphilis","2016","Pennsylvania","42","All age groups","All races/ethnicities","Both sexes","5","3.6","NA"
"Congenital Syphilis","2015","Pennsylvania","42","All age groups","All races/ethnicities","Both sexes","7","5.0","NA"
"Congenital Syphilis","2014","Pennsylvania","42","All age groups","All races/ethnicities","Both sexes","4","2.8","NA"
"Congenital Syphilis","2013","Pennsylvania","42","All age groups","All races/ethnicities","Both sexes","3","2.1","NA"
"Congenital Syphilis","2012","Pennsylvania","42","All age groups","All races/ethnicities","Both sexes","6","4.2","NA"
"Congenital Syphilis","2011","Pennsylvania","42","All age groups","All races/ethnicities","Both sexes","5","3.5","NA"
"Congenital Syphilis","2010","Pennsylvania","42","All age groups","All races/ethnicities","Both sexes","3","2.1","NA"
"Congenital Syphilis","2009","Pennsylvania","42","All age groups","All races/ethnicities","Both sexes","5","3.4","NA"
"Congenital Syphilis","2008","Pennsylvania","42","All age groups","All races/ethnicities","Both sexes","8","5.4","NA"
"Congenital Syphilis","2007","Pennsylvania","42","All age groups","All races/ethnicities","Both sexes","8","5.3","NA"
"Congenital Syphilis","2006","Pennsylvania","42","All age groups","All races/ethnicities","Both sexes","3","2.0","NA"
"Congenital Syphilis","2005","Pennsylvania","42","All age groups","All races/ethnicities","Both sexes","1","0.7","NA"
"Congenital Syphilis","2004","Pennsylvania","42","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2003","Pennsylvania","42","All age groups","All races/ethnicities","Both sexes","2","1.4","NA"
"Congenital Syphilis","2002","Pennsylvania","42","All age groups","All races/ethnicities","Both sexes","5","3.5","NA"
"Congenital Syphilis","2001","Pennsylvania","42","All age groups","All races/ethnicities","Both sexes","4","2.8","NA"
"Congenital Syphilis","2000","Pennsylvania","42","All age groups","All races/ethnicities","Both sexes","9","6.2","NA"
"Congenital Syphilis","2019","Rhode Island","44","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2018","Rhode Island","44","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2017","Rhode Island","44","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2016","Rhode Island","44","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2015","Rhode Island","44","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2014","Rhode Island","44","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2013","Rhode Island","44","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2012","Rhode Island","44","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2011","Rhode Island","44","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2010","Rhode Island","44","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2009","Rhode Island","44","All age groups","All races/ethnicities","Both sexes","1","8.7","NA"
"Congenital Syphilis","2008","Rhode Island","44","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2007","Rhode Island","44","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2006","Rhode Island","44","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2005","Rhode Island","44","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2004","Rhode Island","44","All age groups","All races/ethnicities","Both sexes","1","7.8","NA"
"Congenital Syphilis","2003","Rhode Island","44","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2002","Rhode Island","44","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2001","Rhode Island","44","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2000","Rhode Island","44","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2019","South Carolina","45","All age groups","All races/ethnicities","Both sexes","17","29.8","NA"
"Congenital Syphilis","2018","South Carolina","45","All age groups","All races/ethnicities","Both sexes","9","15.9","NA"
"Congenital Syphilis","2017","South Carolina","45","All age groups","All races/ethnicities","Both sexes","8","14.0","NA"
"Congenital Syphilis","2016","South Carolina","45","All age groups","All races/ethnicities","Both sexes","9","15.7","NA"
"Congenital Syphilis","2015","South Carolina","45","All age groups","All races/ethnicities","Both sexes","3","5.2","NA"
"Congenital Syphilis","2014","South Carolina","45","All age groups","All races/ethnicities","Both sexes","5","8.7","NA"
"Congenital Syphilis","2013","South Carolina","45","All age groups","All races/ethnicities","Both sexes","1","1.8","NA"
"Congenital Syphilis","2012","South Carolina","45","All age groups","All races/ethnicities","Both sexes","7","12.2","NA"
"Congenital Syphilis","2011","South Carolina","45","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2010","South Carolina","45","All age groups","All races/ethnicities","Both sexes","1","1.7","NA"
"Congenital Syphilis","2009","South Carolina","45","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2008","South Carolina","45","All age groups","All races/ethnicities","Both sexes","2","3.2","NA"
"Congenital Syphilis","2007","South Carolina","45","All age groups","All races/ethnicities","Both sexes","1","1.6","NA"
"Congenital Syphilis","2006","South Carolina","45","All age groups","All races/ethnicities","Both sexes","2","3.2","NA"
"Congenital Syphilis","2005","South Carolina","45","All age groups","All races/ethnicities","Both sexes","4","6.9","NA"
"Congenital Syphilis","2004","South Carolina","45","All age groups","All races/ethnicities","Both sexes","10","17.7","NA"
"Congenital Syphilis","2003","South Carolina","45","All age groups","All races/ethnicities","Both sexes","15","27.0","NA"
"Congenital Syphilis","2002","South Carolina","45","All age groups","All races/ethnicities","Both sexes","15","27.5","NA"
"Congenital Syphilis","2001","South Carolina","45","All age groups","All races/ethnicities","Both sexes","19","34.1","NA"
"Congenital Syphilis","2000","South Carolina","45","All age groups","All races/ethnicities","Both sexes","32","57.0","NA"
"Congenital Syphilis","2019","South Dakota","46","All age groups","All races/ethnicities","Both sexes","2","17.5","NA"
"Congenital Syphilis","2018","South Dakota","46","All age groups","All races/ethnicities","Both sexes","1","8.4","NA"
"Congenital Syphilis","2017","South Dakota","46","All age groups","All races/ethnicities","Both sexes","3","24.7","NA"
"Congenital Syphilis","2016","South Dakota","46","All age groups","All races/ethnicities","Both sexes","2","16.3","NA"
"Congenital Syphilis","2015","South Dakota","46","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2014","South Dakota","46","All age groups","All races/ethnicities","Both sexes","3","24.4","NA"
"Congenital Syphilis","2013","South Dakota","46","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2012","South Dakota","46","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2011","South Dakota","46","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2010","South Dakota","46","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2009","South Dakota","46","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2008","South Dakota","46","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2007","South Dakota","46","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2006","South Dakota","46","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2005","South Dakota","46","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2004","South Dakota","46","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2003","South Dakota","46","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2002","South Dakota","46","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2001","South Dakota","46","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2000","South Dakota","46","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2019","Tennessee","47","All age groups","All races/ethnicities","Both sexes","13","16.2","NA"
"Congenital Syphilis","2018","Tennessee","47","All age groups","All races/ethnicities","Both sexes","13","16.1","NA"
"Congenital Syphilis","2017","Tennessee","47","All age groups","All races/ethnicities","Both sexes","10","12.3","NA"
"Congenital Syphilis","2016","Tennessee","47","All age groups","All races/ethnicities","Both sexes","8","9.9","NA"
"Congenital Syphilis","2015","Tennessee","47","All age groups","All races/ethnicities","Both sexes","5","6.1","NA"
"Congenital Syphilis","2014","Tennessee","47","All age groups","All races/ethnicities","Both sexes","2","2.5","NA"
"Congenital Syphilis","2013","Tennessee","47","All age groups","All races/ethnicities","Both sexes","2","2.5","NA"
"Congenital Syphilis","2012","Tennessee","47","All age groups","All races/ethnicities","Both sexes","2","2.5","NA"
"Congenital Syphilis","2011","Tennessee","47","All age groups","All races/ethnicities","Both sexes","8","10.1","NA"
"Congenital Syphilis","2010","Tennessee","47","All age groups","All races/ethnicities","Both sexes","11","13.8","NA"
"Congenital Syphilis","2009","Tennessee","47","All age groups","All races/ethnicities","Both sexes","13","15.8","NA"
"Congenital Syphilis","2008","Tennessee","47","All age groups","All races/ethnicities","Both sexes","11","12.9","NA"
"Congenital Syphilis","2007","Tennessee","47","All age groups","All races/ethnicities","Both sexes","4","4.6","NA"
"Congenital Syphilis","2006","Tennessee","47","All age groups","All races/ethnicities","Both sexes","6","7.1","NA"
"Congenital Syphilis","2005","Tennessee","47","All age groups","All races/ethnicities","Both sexes","4","4.9","NA"
"Congenital Syphilis","2004","Tennessee","47","All age groups","All races/ethnicities","Both sexes","9","11.3","NA"
"Congenital Syphilis","2003","Tennessee","47","All age groups","All races/ethnicities","Both sexes","7","8.9","NA"
"Congenital Syphilis","2002","Tennessee","47","All age groups","All races/ethnicities","Both sexes","10","12.9","NA"
"Congenital Syphilis","2001","Tennessee","47","All age groups","All races/ethnicities","Both sexes","14","17.9","NA"
"Congenital Syphilis","2000","Tennessee","47","All age groups","All races/ethnicities","Both sexes","25","31.4","NA"
"Congenital Syphilis","2019","Texas","48","All age groups","All races/ethnicities","Both sexes","528","139.8","NA"
"Congenital Syphilis","2018","Texas","48","All age groups","All races/ethnicities","Both sexes","371","98.0","NA"
"Congenital Syphilis","2017","Texas","48","All age groups","All races/ethnicities","Both sexes","179","46.9","NA"
"Congenital Syphilis","2016","Texas","48","All age groups","All races/ethnicities","Both sexes","71","17.8","NA"
"Congenital Syphilis","2015","Texas","48","All age groups","All races/ethnicities","Both sexes","52","12.9","NA"
"Congenital Syphilis","2014","Texas","48","All age groups","All races/ethnicities","Both sexes","75","18.8","NA"
"Congenital Syphilis","2013","Texas","48","All age groups","All races/ethnicities","Both sexes","74","19.1","NA"
"Congenital Syphilis","2012","Texas","48","All age groups","All races/ethnicities","Both sexes","78","20.4","NA"
"Congenital Syphilis","2011","Texas","48","All age groups","All races/ethnicities","Both sexes","99","26.2","NA"
"Congenital Syphilis","2010","Texas","48","All age groups","All races/ethnicities","Both sexes","105","27.2","NA"
"Congenital Syphilis","2009","Texas","48","All age groups","All races/ethnicities","Both sexes","128","31.8","NA"
"Congenital Syphilis","2008","Texas","48","All age groups","All races/ethnicities","Both sexes","127","31.3","NA"
"Congenital Syphilis","2007","Texas","48","All age groups","All races/ethnicities","Both sexes","99","24.3","NA"
"Congenital Syphilis","2006","Texas","48","All age groups","All races/ethnicities","Both sexes","79","19.8","NA"
"Congenital Syphilis","2005","Texas","48","All age groups","All races/ethnicities","Both sexes","67","17.4","NA"
"Congenital Syphilis","2004","Texas","48","All age groups","All races/ethnicities","Both sexes","65","17.0","NA"
"Congenital Syphilis","2003","Texas","48","All age groups","All races/ethnicities","Both sexes","77","20.4","NA"
"Congenital Syphilis","2002","Texas","48","All age groups","All races/ethnicities","Both sexes","72","19.3","NA"
"Congenital Syphilis","2001","Texas","48","All age groups","All races/ethnicities","Both sexes","75","20.5","NA"
"Congenital Syphilis","2000","Texas","48","All age groups","All races/ethnicities","Both sexes","72","19.8","NA"
"Congenital Syphilis","2019","Utah","49","All age groups","All races/ethnicities","Both sexes","4","8.5","NA"
"Congenital Syphilis","2018","Utah","49","All age groups","All races/ethnicities","Both sexes","1","2.1","NA"
"Congenital Syphilis","2017","Utah","49","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2016","Utah","49","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2015","Utah","49","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2014","Utah","49","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2013","Utah","49","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2012","Utah","49","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2011","Utah","49","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2010","Utah","49","All age groups","All races/ethnicities","Both sexes","1","1.9","NA"
"Congenital Syphilis","2009","Utah","49","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2008","Utah","49","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2007","Utah","49","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2006","Utah","49","All age groups","All races/ethnicities","Both sexes","2","3.7","NA"
"Congenital Syphilis","2005","Utah","49","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2004","Utah","49","All age groups","All races/ethnicities","Both sexes","1","2.0","NA"
"Congenital Syphilis","2003","Utah","49","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2002","Utah","49","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2001","Utah","49","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2000","Utah","49","All age groups","All races/ethnicities","Both sexes","1","2.1","NA"
"Congenital Syphilis","2019","Vermont","50","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2018","Vermont","50","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2017","Vermont","50","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2016","Vermont","50","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2015","Vermont","50","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2014","Vermont","50","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2013","Vermont","50","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2012","Vermont","50","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2011","Vermont","50","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2010","Vermont","50","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2009","Vermont","50","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2008","Vermont","50","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2007","Vermont","50","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2006","Vermont","50","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2005","Vermont","50","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2004","Vermont","50","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2003","Vermont","50","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2002","Vermont","50","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2001","Vermont","50","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2000","Vermont","50","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2019","Virginia","51","All age groups","All races/ethnicities","Both sexes","11","11.3","NA"
"Congenital Syphilis","2018","Virginia","51","All age groups","All races/ethnicities","Both sexes","10","10.0","NA"
"Congenital Syphilis","2017","Virginia","51","All age groups","All races/ethnicities","Both sexes","12","12.0","NA"
"Congenital Syphilis","2016","Virginia","51","All age groups","All races/ethnicities","Both sexes","8","7.8","NA"
"Congenital Syphilis","2015","Virginia","51","All age groups","All races/ethnicities","Both sexes","3","2.9","NA"
"Congenital Syphilis","2014","Virginia","51","All age groups","All races/ethnicities","Both sexes","2","1.9","NA"
"Congenital Syphilis","2013","Virginia","51","All age groups","All races/ethnicities","Both sexes","3","2.9","NA"
"Congenital Syphilis","2012","Virginia","51","All age groups","All races/ethnicities","Both sexes","1","1.0","NA"
"Congenital Syphilis","2011","Virginia","51","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2010","Virginia","51","All age groups","All races/ethnicities","Both sexes","1","1.0","NA"
"Congenital Syphilis","2009","Virginia","51","All age groups","All races/ethnicities","Both sexes","2","1.9","NA"
"Congenital Syphilis","2008","Virginia","51","All age groups","All races/ethnicities","Both sexes","4","3.7","NA"
"Congenital Syphilis","2007","Virginia","51","All age groups","All races/ethnicities","Both sexes","1","0.9","NA"
"Congenital Syphilis","2006","Virginia","51","All age groups","All races/ethnicities","Both sexes","3","2.8","NA"
"Congenital Syphilis","2005","Virginia","51","All age groups","All races/ethnicities","Both sexes","3","2.9","NA"
"Congenital Syphilis","2004","Virginia","51","All age groups","All races/ethnicities","Both sexes","6","5.8","NA"
"Congenital Syphilis","2003","Virginia","51","All age groups","All races/ethnicities","Both sexes","1","1.0","NA"
"Congenital Syphilis","2002","Virginia","51","All age groups","All races/ethnicities","Both sexes","1","1.0","NA"
"Congenital Syphilis","2001","Virginia","51","All age groups","All races/ethnicities","Both sexes","3","3.0","NA"
"Congenital Syphilis","2000","Virginia","51","All age groups","All races/ethnicities","Both sexes","7","7.1","NA"
"Congenital Syphilis","2019","Washington","53","All age groups","All races/ethnicities","Both sexes","15","17.7","NA"
"Congenital Syphilis","2018","Washington","53","All age groups","All races/ethnicities","Both sexes","6","7.0","NA"
"Congenital Syphilis","2017","Washington","53","All age groups","All races/ethnicities","Both sexes","6","6.9","NA"
"Congenital Syphilis","2016","Washington","53","All age groups","All races/ethnicities","Both sexes","3","3.3","NA"
"Congenital Syphilis","2015","Washington","53","All age groups","All races/ethnicities","Both sexes","5","5.6","NA"
"Congenital Syphilis","2014","Washington","53","All age groups","All races/ethnicities","Both sexes","2","2.3","NA"
"Congenital Syphilis","2013","Washington","53","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2012","Washington","53","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2011","Washington","53","All age groups","All races/ethnicities","Both sexes","2","2.3","NA"
"Congenital Syphilis","2010","Washington","53","All age groups","All races/ethnicities","Both sexes","1","1.2","NA"
"Congenital Syphilis","2009","Washington","53","All age groups","All races/ethnicities","Both sexes","1","1.1","NA"
"Congenital Syphilis","2008","Washington","53","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2007","Washington","53","All age groups","All races/ethnicities","Both sexes","2","2.2","NA"
"Congenital Syphilis","2006","Washington","53","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2005","Washington","53","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2004","Washington","53","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2003","Washington","53","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2002","Washington","53","All age groups","All races/ethnicities","Both sexes","2","2.5","NA"
"Congenital Syphilis","2001","Washington","53","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2000","Washington","53","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2019","West Virginia","54","All age groups","All races/ethnicities","Both sexes","6","33.1","NA"
"Congenital Syphilis","2018","West Virginia","54","All age groups","All races/ethnicities","Both sexes","1","5.5","NA"
"Congenital Syphilis","2017","West Virginia","54","All age groups","All races/ethnicities","Both sexes","3","16.1","NA"
"Congenital Syphilis","2016","West Virginia","54","All age groups","All races/ethnicities","Both sexes","2","10.5","NA"
"Congenital Syphilis","2015","West Virginia","54","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2014","West Virginia","54","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2013","West Virginia","54","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2012","West Virginia","54","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2011","West Virginia","54","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2010","West Virginia","54","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2009","West Virginia","54","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2008","West Virginia","54","All age groups","All races/ethnicities","Both sexes","1","4.7","NA"
"Congenital Syphilis","2007","West Virginia","54","All age groups","All races/ethnicities","Both sexes","1","4.5","NA"
"Congenital Syphilis","2006","West Virginia","54","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2005","West Virginia","54","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2004","West Virginia","54","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2003","West Virginia","54","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2002","West Virginia","54","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2001","West Virginia","54","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2000","West Virginia","54","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2019","Wisconsin","55","All age groups","All races/ethnicities","Both sexes","2","3.2","NA"
"Congenital Syphilis","2018","Wisconsin","55","All age groups","All races/ethnicities","Both sexes","1","1.6","NA"
"Congenital Syphilis","2017","Wisconsin","55","All age groups","All races/ethnicities","Both sexes","3","4.6","NA"
"Congenital Syphilis","2016","Wisconsin","55","All age groups","All races/ethnicities","Both sexes","1","1.5","NA"
"Congenital Syphilis","2015","Wisconsin","55","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2014","Wisconsin","55","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2013","Wisconsin","55","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2012","Wisconsin","55","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2011","Wisconsin","55","All age groups","All races/ethnicities","Both sexes","1","1.5","NA"
"Congenital Syphilis","2010","Wisconsin","55","All age groups","All races/ethnicities","Both sexes","1","1.5","NA"
"Congenital Syphilis","2009","Wisconsin","55","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2008","Wisconsin","55","All age groups","All races/ethnicities","Both sexes","1","1.4","NA"
"Congenital Syphilis","2007","Wisconsin","55","All age groups","All races/ethnicities","Both sexes","1","1.4","NA"
"Congenital Syphilis","2006","Wisconsin","55","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2005","Wisconsin","55","All age groups","All races/ethnicities","Both sexes","2","2.8","NA"
"Congenital Syphilis","2004","Wisconsin","55","All age groups","All races/ethnicities","Both sexes","1","1.4","NA"
"Congenital Syphilis","2003","Wisconsin","55","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2002","Wisconsin","55","All age groups","All races/ethnicities","Both sexes","1","1.5","NA"
"Congenital Syphilis","2001","Wisconsin","55","All age groups","All races/ethnicities","Both sexes","2","2.9","NA"
